G.U.N.T. Geraetebau GmbH
ET850

1/24/2018

Time	T1 (°C)	T2 (°C)	T3 (°C)	T4 (°C)	T5 (°C)	T6 (°C)	F1 (l/h)	F2 (l/h)	F3 (l/min)	p1 (bar)	p2 (bar)	P (W)
1/24/2018 3:34:18 PM.39	60	14	27	38	146	136	8.32	243	5.0	3.05	0.556	0
1/24/2018 3:34:17 PM.88	60	14	27	39	146	136	8.19	243	5.0	3.06	0.555	0
1/24/2018 3:34:17 PM.39	60	14	27	39	146	136	8.35	245	5.0	3.05	0.555	0
1/24/2018 3:34:16 PM.89	60	14	27	38	146	136	8.33	245	5.1	3.05	0.554	0
1/24/2018 3:34:16 PM.39	60	14	27	38	146	136	8.28	245	5.0	3.06	0.555	0
1/24/2018 3:34:15 PM.88	60	14	27	39	146	136	8.26	245	5.0	3.05	0.555	0
1/24/2018 3:34:15 PM.38	60	14	27	39	146	136	8.39	245	5.0	3.05	0.556	0
1/24/2018 3:34:14 PM.89	60	14	27	38	146	136	8.41	247	5.1	3.05	0.557	0
1/24/2018 3:34:14 PM.39	60	14	27	38	146	137	8.33	248	5.0	3.04	0.555	0
1/24/2018 3:34:13 PM.89	60	14	27	39	146	136	8.25	243	5.0	3.05	0.556	0
1/24/2018 3:34:13 PM.38	60	13	27	39	146	137	8.35	244	5.0	3.03	0.556	0
1/24/2018 3:34:12 PM.89	60	14	27	39	146	136	8.35	248	5.0	3.05	0.558	0
1/24/2018 3:34:12 PM.38	60	14	27	38	146	136	8.33	245	5.0	3.04	0.558	0
1/24/2018 3:34:11 PM.89	60	13	27	39	146	137	8.39	245	5.0	3.05	0.557	0
1/24/2018 3:34:11 PM.39	60	14	27	39	146	136	8.23	247	5.1	3.05	0.558	0
1/24/2018 3:34:10 PM.88	60	14	27	39	146	137	8.32	247	5.0	3.05	0.561	0
1/24/2018 3:34:10 PM.38	60	14	27	38	146	136	8.28	245	5.1	3.06	0.559	0
1/24/2018 3:34:09 PM.88	60	14	27	39	146	137	8.31	243	5.0	3.05	0.559	0
1/24/2018 3:34:09 PM.39	60	14	27	39	146	137	8.31	243	5.1	3.05	0.560	0
1/24/2018 3:34:08 PM.88	60	14	27	38	146	136	8.33	242	5.0	3.06	0.560	0
1/24/2018 3:34:08 PM.38	60	14	27	39	146	137	8.36	240	5.1	3.06	0.559	0
1/24/2018 3:34:07 PM.89	60	14	27	39	146	137	8.35	245	5.1	3.06	0.561	0
1/24/2018 3:34:07 PM.38	60	14	27	38	146	137	8.33	242	5.1	3.06	0.562	0
1/24/2018 3:34:06 PM.88	60	14	27	39	146	137	8.33	237	5.1	3.08	0.561	0
1/24/2018 3:34:06 PM.39	60	13	27	38	146	137	8.35	240	5.1	3.09	0.559	0
1/24/2018 3:34:05 PM.88	60	14	27	39	146	137	8.26	240	5.0	3.09	0.560	0
1/24/2018 3:34:05 PM.38	59	13	27	38	146	137	8.41	244	5.0	3.09	0.559	0
1/24/2018 3:34:04 PM.88	60	14	27	39	146	137	8.31	245	5.1	3.10	0.558	0
1/24/2018 3:34:04 PM.38	60	14	27	39	146	137	8.36	243	5.1	3.10	0.559	0
1/24/2018 3:34:03 PM.89	60	14	27	38	146	137	8.31	244	5.0	3.10	0.559	0
1/24/2018 3:34:03 PM.39	60	14	27	38	147	137	8.35	245	5.0	3.10	0.559	0
1/24/2018 3:34:02 PM.89	60	13	27	39	147	137	8.31	246	5.0	3.09	0.559	0
1/24/2018 3:34:02 PM.39	60	14	27	39	146	137	8.36	248	5.0	3.10	0.559	0
1/24/2018 3:34:01 PM.88	60	14	27	39	147	136	8.25	248	5.0	3.08	0.559	0
1/24/2018 3:34:01 PM.38	60	14	27	38	146	137	8.35	244	5.0	3.09	0.561	0
1/24/2018 3:34:00 PM.89	60	14	27	38	147	137	8.32	245	5.1	3.08	0.561	0
1/24/2018 3:34:00 PM.39	60	14	27	39	147	137	8.31	241	5.0	3.08	0.561	0
1/24/2018 3:33:59 PM.88	60	14	27	38	147	137	8.36	241	5.1	3.08	0.559	0
1/24/2018 3:33:59 PM.39	60	14	27	38	147	137	8.36	243	5.1	3.09	0.562	0
1/24/2018 3:33:58 PM.88	60	14	27	39	147	136	8.45	245	5.0	3.08	0.559	0
1/24/2018 3:33:58 PM.38	60	14	27	38	147	137	8.28	249	5.0	3.08	0.562	0
1/24/2018 3:33:57 PM.89	60	14	27	38	147	137	8.25	248	5.0	3.08	0.561	0
1/24/2018 3:33:57 PM.39	60	14	28	38	147	137	8.38	245	5.0	3.08	0.561	0
1/24/2018 3:33:56 PM.88	60	14	27	39	147	137	8.23	247	5.1	3.08	0.560	0
1/24/2018 3:33:56 PM.39	60	13	27	39	147	137	8.28	248	5.0	3.09	0.559	0
1/24/2018 3:33:55 PM.88	60	13	27	38	146	137	8.36	244	5.0	3.08	0.561	0
1/24/2018 3:33:55 PM.39	60	14	27	38	147	137	8.16	248	5.0	3.09	0.560	0
1/24/2018 3:33:54 PM.89	60	14	27	38	147	137	8.29	248	5.1	3.08	0.562	0
1/24/2018 3:33:54 PM.39	60	14	27	38	147	137	8.38	245	5.0	3.09	0.561	0
1/24/2018 3:33:53 PM.89	60	14	27	39	147	137	8.41	247	5.0	3.10	0.563	1
1/24/2018 3:33:53 PM.38	59	13	27	39	147	137	8.41	243	5.0	3.10	0.564	0
1/24/2018 3:33:52 PM.88	59	14	27	38	147	137	8.33	238	5.1	3.10	0.564	0
1/24/2018 3:33:52 PM.39	60	14	27	38	147	137	8.28	242	5.0	3.12	0.564	0
1/24/2018 3:33:51 PM.89	59	14	26	38	147	137	8.29	242	5.1	3.13	0.559	0
1/24/2018 3:33:51 PM.38	60	14	27	39	147	137	8.39	241	5.0	3.12	0.562	0
1/24/2018 3:33:50 PM.88	60	14	27	39	147	137	8.32	239	5.1	3.12	0.562	0
1/24/2018 3:33:50 PM.38	60	14	27	38	147	137	8.31	242	5.0	3.12	0.559	0
1/24/2018 3:33:49 PM.89	60	14	27	38	147	137	8.33	240	5.0	3.12	0.559	0
1/24/2018 3:33:49 PM.39	60	14	27	38	147	137	8.32	245	5.0	3.12	0.558	0
1/24/2018 3:33:48 PM.88	60	14	27	38	147	137	8.42	245	5.1	3.12	0.560	0
1/24/2018 3:33:48 PM.39	60	14	27	38	147	137	8.29	244	5.0	3.12	0.558	0
1/24/2018 3:33:47 PM.88	60	14	27	38	147	137	8.33	243	5.0	3.12	0.559	0
1/24/2018 3:33:47 PM.38	60	14	27	39	147	137	8.36	243	5.0	3.12	0.560	0
1/24/2018 3:33:46 PM.88	60	13	27	38	147	137	8.33	245	5.1	3.12	0.559	0
1/24/2018 3:33:46 PM.38	60	14	27	38	148	137	8.38	247	5.0	3.12	0.561	0
1/24/2018 3:33:45 PM.88	60	13	27	38	148	137	8.35	248	5.1	3.11	0.561	0
1/24/2018 3:33:45 PM.38	60	14	27	39	147	136	8.36	246	5.1	3.12	0.561	0
1/24/2018 3:33:44 PM.89	60	14	27	39	148	137	8.26	242	5.0	3.11	0.561	0
1/24/2018 3:33:44 PM.38	60	14	27	38	148	137	8.22	243	5.0	3.11	0.564	0
1/24/2018 3:33:43 PM.89	60	14	27	39	148	136	8.14	248	5.0	3.09	0.564	0
1/24/2018 3:33:43 PM.38	60	14	27	38	148	137	8.32	241	5.0	3.09	0.561	0
1/24/2018 3:33:42 PM.88	60	14	27	38	148	137	8.35	242	5.0	3.09	0.560	0
1/24/2018 3:33:42 PM.39	60	13	27	38	148	137	8.33	245	5.0	3.10	0.560	0
1/24/2018 3:33:41 PM.89	60	14	27	39	148	137	8.42	246	5.0	3.09	0.561	0
1/24/2018 3:33:41 PM.39	60	14	27	38	148	137	8.33	246	5.0	3.10	0.564	0
1/24/2018 3:33:40 PM.89	60	14	27	38	148	137	8.36	244	5.0	3.09	0.562	0
1/24/2018 3:33:40 PM.38	60	14	27	38	148	137	8.31	243	5.0	3.09	0.562	0
1/24/2018 3:33:39 PM.89	60	14	27	38	148	137	8.32	248	5.0	3.09	0.564	0
1/24/2018 3:33:39 PM.38	60	14	27	38	148	137	8.29	245	5.0	3.10	0.563	0
1/24/2018 3:33:38 PM.88	60	14	27	38	148	137	8.32	245	5.0	3.09	0.564	1
1/24/2018 3:33:38 PM.39	60	14	27	39	148	137	8.33	248	5.0	3.10	0.566	0
1/24/2018 3:33:37 PM.88	60	14	27	38	148	137	8.29	248	5.0	3.09	0.565	0
1/24/2018 3:33:37 PM.38	60	13	27	38	148	136	8.32	248	5.0	3.10	0.566	0
1/24/2018 3:33:36 PM.89	60	14	27	38	148	137	8.26	249	5.1	3.09	0.565	0
1/24/2018 3:33:36 PM.39	61	14	27	39	148	137	8.26	245	5.0	3.09	0.565	0
1/24/2018 3:33:35 PM.89	61	14	27	39	148	137	8.45	246	5.1	3.09	0.566	0
1/24/2018 3:33:35 PM.38	61	14	27	39	148	137	8.31	245	5.1	3.08	0.564	0
1/24/2018 3:33:34 PM.88	60	14	27	39	148	137	8.35	248	5.0	3.08	0.563	0
1/24/2018 3:33:34 PM.38	61	14	27	38	148	137	8.38	248	5.0	3.09	0.564	0
1/24/2018 3:33:33 PM.88	60	14	27	38	148	137	8.39	245	5.0	3.09	0.566	0
1/24/2018 3:33:33 PM.39	61	14	27	39	148	136	8.32	245	5.0	3.09	0.566	0
1/24/2018 3:33:32 PM.88	61	14	27	38	148	137	8.42	243	5.0	3.09	0.568	1
1/24/2018 3:33:32 PM.38	61	14	27	39	148	137	8.31	244	5.0	3.10	0.569	0
1/24/2018 3:33:31 PM.88	61	14	27	38	148	137	8.32	245	5.1	3.09	0.568	0
1/24/2018 3:33:31 PM.38	60	14	27	38	148	137	8.31	246	5.0	3.10	0.570	1
1/24/2018 3:33:30 PM.88	61	14	27	38	148	137	8.25	245	5.0	3.09	0.570	0
1/24/2018 3:33:30 PM.38	61	14	27	39	148	137	8.33	244	5.0	3.09	0.567	0
1/24/2018 3:33:29 PM.88	61	14	27	38	148	137	8.41	245	5.0	3.08	0.569	0
1/24/2018 3:33:29 PM.38	61	14	27	38	148	137	8.35	238	5.0	3.08	0.570	0
1/24/2018 3:33:28 PM.89	60	14	27	39	148	137	8.41	243	5.1	3.09	0.570	0
1/24/2018 3:33:28 PM.38	60	13	27	39	149	137	8.38	242	5.0	3.09	0.570	0
1/24/2018 3:33:27 PM.88	60	14	27	39	149	137	8.35	242	5.1	3.09	0.567	0
1/24/2018 3:33:27 PM.38	60	14	27	38	149	137	8.39	243	5.0	3.10	0.570	0
1/24/2018 3:33:26 PM.88	60	14	27	39	149	137	8.35	240	5.0	3.09	0.573	0
1/24/2018 3:33:26 PM.38	60	14	27	39	149	137	8.31	243	5.1	3.10	0.568	0
1/24/2018 3:33:25 PM.88	60	14	27	39	149	137	8.33	247	5.0	3.11	0.570	0
1/24/2018 3:33:25 PM.39	60	14	27	38	149	137	8.33	248	5.1	3.12	0.570	0
1/24/2018 3:33:24 PM.88	60	14	27	38	149	137	8.33	244	5.0	3.10	0.568	0
1/24/2018 3:33:24 PM.39	60	14	27	38	149	137	8.31	243	5.0	3.12	0.570	0
1/24/2018 3:33:23 PM.88	60	14	27	38	149	137	8.28	240	5.0	3.11	0.569	0
1/24/2018 3:33:23 PM.39	60	14	27	38	149	137	8.35	238	5.0	3.12	0.568	0
1/24/2018 3:33:22 PM.89	60	13	27	38	149	137	8.29	241	5.0	3.12	0.570	0
1/24/2018 3:33:22 PM.39	60	14	27	39	149	137	8.39	243	5.1	3.12	0.570	0
1/24/2018 3:33:21 PM.89	60	14	27	38	149	137	8.39	238	5.1	3.12	0.571	0
1/24/2018 3:33:21 PM.38	60	14	27	38	149	137	8.33	248	5.0	3.11	0.570	0
1/24/2018 3:33:20 PM.89	60	14	27	38	149	137	8.35	246	5.1	3.12	0.566	0
1/24/2018 3:33:20 PM.38	60	14	27	38	149	137	8.32	248	5.1	3.12	0.570	0
1/24/2018 3:33:19 PM.89	60	14	27	38	149	137	8.31	245	5.0	3.12	0.570	0
1/24/2018 3:33:19 PM.38	60	14	27	38	149	137	8.38	247	5.0	3.12	0.570	0
1/24/2018 3:33:18 PM.89	60	14	27	39	149	136	8.36	247	5.1	3.12	0.570	0
1/24/2018 3:33:18 PM.38	60	14	27	38	149	137	8.36	244	5.0	3.11	0.572	0
1/24/2018 3:33:17 PM.89	60	14	27	38	149	137	8.38	246	5.1	3.10	0.573	0
1/24/2018 3:33:17 PM.38	60	14	27	38	149	137	8.29	246	5.0	3.10	0.573	0
1/24/2018 3:33:16 PM.89	60	14	27	39	149	136	8.32	245	5.1	3.09	0.574	0
1/24/2018 3:33:16 PM.39	60	14	27	39	149	137	8.38	245	5.1	3.09	0.573	0
1/24/2018 3:33:15 PM.88	60	14	27	38	150	136	8.39	244	5.1	3.08	0.573	0
1/24/2018 3:33:15 PM.38	60	14	27	38	149	137	8.38	246	5.0	3.08	0.574	0
1/24/2018 3:33:14 PM.88	60	14	27	39	150	137	8.36	245	5.0	3.09	0.573	0
1/24/2018 3:33:14 PM.39	61	13	27	38	149	137	8.38	243	5.0	3.07	0.577	0
1/24/2018 3:33:13 PM.89	61	14	27	38	150	137	8.39	248	5.0	3.08	0.577	0
1/24/2018 3:33:13 PM.38	61	14	27	38	150	137	8.35	249	5.1	3.07	0.577	1
1/24/2018 3:33:12 PM.89	61	14	27	38	150	137	8.29	246	5.0	3.08	0.577	0
1/24/2018 3:33:12 PM.39	61	14	27	38	150	137	8.33	247	5.1	3.08	0.577	0
1/24/2018 3:33:11 PM.89	60	14	27	38	150	137	8.44	245	5.0	3.08	0.577	0
1/24/2018 3:33:11 PM.38	60	14	27	38	150	137	8.32	243	5.0	3.08	0.580	0
1/24/2018 3:33:10 PM.88	60	14	27	38	150	137	8.28	240	5.0	3.09	0.579	0
1/24/2018 3:33:10 PM.38	60	14	27	38	150	137	8.35	238	5.1	3.09	0.579	0
1/24/2018 3:33:09 PM.88	60	14	27	39	150	137	8.31	240	5.0	3.09	0.577	0
1/24/2018 3:33:09 PM.39	60	14	27	38	150	137	8.33	240	5.0	3.10	0.579	0
1/24/2018 3:33:08 PM.89	60	14	27	38	149	137	8.41	240	5.0	3.10	0.577	0
1/24/2018 3:33:08 PM.39	61	14	27	38	150	137	8.28	241	5.1	3.10	0.579	0
1/24/2018 3:33:07 PM.89	60	14	27	38	150	137	8.44	240	5.1	3.11	0.580	0
1/24/2018 3:33:07 PM.39	60	14	27	38	150	137	8.36	240	5.0	3.10	0.578	0
1/24/2018 3:33:06 PM.88	60	14	27	38	150	137	8.33	236	5.0	3.10	0.580	0
1/24/2018 3:33:06 PM.39	61	13	27	38	150	137	8.48	241	5.0	3.12	0.581	0
1/24/2018 3:33:05 PM.88	61	14	27	39	150	137	8.32	243	5.0	3.12	0.580	0
1/24/2018 3:33:05 PM.38	61	14	27	38	150	137	8.31	248	5.1	3.12	0.579	0
1/24/2018 3:33:04 PM.88	61	14	27	38	150	137	8.35	245	5.1	3.11	0.580	0
1/24/2018 3:33:04 PM.38	61	14	27	39	150	137	8.38	241	5.0	3.10	0.577	0
1/24/2018 3:33:03 PM.89	61	14	27	38	150	137	8.29	243	5.0	3.10	0.578	0
1/24/2018 3:33:03 PM.38	60	14	27	38	150	137	8.33	240	5.0	3.12	0.578	0
1/24/2018 3:33:02 PM.88	60	14	27	38	150	137	8.28	244	5.1	3.10	0.580	0
1/24/2018 3:33:02 PM.38	61	14	27	38	150	137	8.22	242	5.0	3.10	0.580	0
1/24/2018 3:33:01 PM.88	61	14	27	38	150	137	8.32	241	5.0	3.09	0.582	0
1/24/2018 3:33:01 PM.39	61	14	27	38	150	137	8.20	245	5.1	3.10	0.582	0
1/24/2018 3:33:00 PM.88	61	14	27	39	150	137	8.32	244	5.0	3.10	0.583	0
1/24/2018 3:33:00 PM.39	61	14	27	38	150	137	8.33	249	5.1	3.10	0.583	0
1/24/2018 3:32:59 PM.88	61	14	27	38	150	137	8.33	245	5.0	3.10	0.584	0
1/24/2018 3:32:59 PM.38	61	14	27	38	150	137	8.26	248	5.1	3.11	0.583	0
1/24/2018 3:32:58 PM.88	61	14	27	38	150	136	8.33	250	5.0	3.10	0.583	0
1/24/2018 3:32:58 PM.39	61	14	27	38	151	137	8.31	243	5.0	3.10	0.584	0
1/24/2018 3:32:57 PM.88	61	14	27	39	150	137	8.33	243	5.1	3.09	0.587	0
1/24/2018 3:32:57 PM.38	61	14	27	38	150	137	8.39	242	5.0	3.09	0.585	0
1/24/2018 3:32:56 PM.88	61	14	27	38	150	137	8.25	242	5.0	3.10	0.589	0
1/24/2018 3:32:56 PM.38	61	14	27	38	151	137	8.28	241	5.1	3.10	0.587	0
1/24/2018 3:32:55 PM.89	61	13	27	38	150	137	8.35	246	5.0	3.10	0.585	0
1/24/2018 3:32:55 PM.39	61	14	27	38	151	137	8.29	240	5.0	3.09	0.585	0
1/24/2018 3:32:54 PM.89	61	14	27	38	151	137	8.31	241	5.1	3.10	0.587	0
1/24/2018 3:32:54 PM.38	61	14	27	38	151	137	8.35	242	5.0	3.10	0.586	0
1/24/2018 3:32:53 PM.89	61	14	27	38	151	137	8.31	244	5.0	3.10	0.587	0
1/24/2018 3:32:53 PM.39	61	14	27	38	151	137	8.35	248	5.0	3.10	0.589	0
1/24/2018 3:32:52 PM.88	61	14	27	39	151	136	8.31	245	5.1	3.10	0.587	0
1/24/2018 3:32:52 PM.38	61	14	27	38	151	136	8.31	246	5.1	3.09	0.588	0
1/24/2018 3:32:51 PM.88	61	14	27	38	151	137	8.28	246	5.0	3.10	0.589	0
1/24/2018 3:32:51 PM.38	61	14	27	38	151	137	8.32	244	5.0	3.10	0.590	0
1/24/2018 3:32:50 PM.88	61	14	27	38	151	137	8.25	245	5.1	3.09	0.592	0
1/24/2018 3:32:50 PM.38	61	13	27	39	151	137	8.25	247	5.1	3.10	0.592	0
1/24/2018 3:32:49 PM.89	61	14	27	38	151	137	8.33	245	5.1	3.09	0.595	0
1/24/2018 3:32:49 PM.38	61	14	27	38	151	137	8.39	243	5.0	3.10	0.592	0
1/24/2018 3:32:48 PM.88	61	14	27	38	151	137	8.36	243	5.0	3.09	0.589	0
1/24/2018 3:32:48 PM.38	62	14	27	39	151	137	8.28	247	5.0	3.10	0.590	0
1/24/2018 3:32:47 PM.89	61	14	27	38	151	137	8.28	244	5.0	3.09	0.591	0
1/24/2018 3:32:47 PM.38	61	14	27	38	151	137	8.33	242	5.1	3.09	0.591	0
1/24/2018 3:32:46 PM.89	62	13	28	38	151	137	8.26	246	5.0	3.09	0.595	0
1/24/2018 3:32:46 PM.39	61	14	28	38	151	137	8.32	245	5.0	3.10	0.593	0
1/24/2018 3:32:45 PM.89	61	14	27	38	151	137	8.41	244	5.0	3.10	0.595	0
1/24/2018 3:32:45 PM.39	61	14	27	38	151	137	8.32	245	5.1	3.10	0.595	0
1/24/2018 3:32:44 PM.88	61	13	27	38	151	137	8.29	243	5.0	3.09	0.595	0
1/24/2018 3:32:44 PM.39	62	14	27	38	151	137	8.41	240	5.0	3.10	0.595	0
1/24/2018 3:32:43 PM.89	61	14	27	38	151	137	8.32	240	5.1	3.10	0.595	0
1/24/2018 3:32:43 PM.38	62	14	27	38	151	137	8.28	240	5.1	3.10	0.596	0
1/24/2018 3:32:42 PM.88	62	14	28	38	151	137	8.39	243	5.1	3.11	0.595	0
1/24/2018 3:32:42 PM.39	62	13	27	38	151	137	8.33	246	5.0	3.10	0.595	0
1/24/2018 3:32:41 PM.88	61	13	27	38	151	137	8.36	248	5.1	3.10	0.596	0
1/24/2018 3:32:41 PM.39	62	13	27	38	152	137	8.25	245	5.0	3.10	0.595	0
1/24/2018 3:32:40 PM.88	62	14	27	39	152	137	8.47	248	5.0	3.10	0.595	0
1/24/2018 3:32:40 PM.38	61	14	27	38	152	137	8.33	248	5.1	3.10	0.596	0
1/24/2018 3:32:39 PM.88	62	13	27	38	152	137	8.36	251	5.0	3.10	0.597	0
1/24/2018 3:32:39 PM.38	62	14	27	38	152	137	8.35	245	5.0	3.11	0.596	0
1/24/2018 3:32:38 PM.88	62	14	27	38	152	137	8.39	243	5.0	3.11	0.597	0
1/24/2018 3:32:38 PM.38	62	13	28	38	152	137	8.28	241	5.1	3.10	0.597	0
1/24/2018 3:32:37 PM.89	62	14	28	38	152	137	8.33	238	5.1	3.12	0.595	0
1/24/2018 3:32:37 PM.39	62	13	27	38	152	137	8.39	241	5.0	3.10	0.598	0
1/24/2018 3:32:36 PM.89	62	14	28	38	152	137	8.29	240	5.1	3.10	0.596	0
1/24/2018 3:32:36 PM.38	62	14	28	38	152	137	8.33	245	5.1	3.10	0.599	0
1/24/2018 3:32:35 PM.89	62	14	27	38	152	137	8.38	241	5.1	3.10	0.599	0
1/24/2018 3:32:35 PM.39	62	14	28	38	152	137	8.31	240	5.1	3.10	0.598	0
1/24/2018 3:32:34 PM.88	62	14	28	39	152	137	8.35	246	5.0	3.10	0.598	0
1/24/2018 3:32:34 PM.39	62	14	27	38	152	137	8.33	248	5.0	3.10	0.601	0
1/24/2018 3:32:33 PM.88	62	14	27	38	152	137	8.28	244	5.1	3.10	0.601	0
1/24/2018 3:32:33 PM.38	62	14	28	38	152	137	8.22	244	5.0	3.10	0.602	0
1/24/2018 3:32:32 PM.88	62	14	27	38	152	137	8.17	245	5.0	3.11	0.603	0
1/24/2018 3:32:32 PM.39	62	14	28	38	152	137	8.29	248	5.0	3.12	0.603	0
1/24/2018 3:32:31 PM.89	62	14	28	38	152	137	8.41	248	5.1	3.12	0.602	0
1/24/2018 3:32:31 PM.39	62	14	28	38	152	137	8.33	243	5.1	3.12	0.601	0
1/24/2018 3:32:30 PM.89	62	14	28	38	153	137	8.25	241	5.0	3.12	0.602	0
1/24/2018 3:32:30 PM.38	62	14	28	38	153	137	8.32	243	5.0	3.12	0.601	0
1/24/2018 3:32:29 PM.89	62	14	28	38	152	137	8.33	243	5.0	3.12	0.602	0
1/24/2018 3:32:29 PM.38	62	14	28	38	152	137	8.20	240	5.1	3.12	0.602	0
1/24/2018 3:32:28 PM.89	62	14	28	38	153	137	8.26	239	5.0	3.11	0.603	0
1/24/2018 3:32:28 PM.38	62	14	27	38	153	137	8.33	243	5.0	3.12	0.604	0
1/24/2018 3:32:27 PM.89	62	14	28	38	153	138	8.33	242	5.1	3.12	0.605	0
1/24/2018 3:32:27 PM.38	62	13	28	38	153	138	8.35	244	5.0	3.13	0.603	0
1/24/2018 3:32:26 PM.89	62	14	28	38	153	137	8.33	248	5.0	3.12	0.604	0
1/24/2018 3:32:26 PM.38	62	14	28	38	153	137	8.31	246	5.0	3.13	0.606	0
1/24/2018 3:32:25 PM.89	62	13	28	38	153	137	8.35	248	5.1	3.13	0.607	0
1/24/2018 3:32:25 PM.38	63	13	28	38	153	137	8.32	245	5.0	3.13	0.607	0
1/24/2018 3:32:24 PM.89	62	14	28	38	153	137	8.22	248	5.1	3.13	0.609	0
1/24/2018 3:32:24 PM.39	62	14	28	38	153	137	8.26	245	5.0	3.14	0.607	0
1/24/2018 3:32:23 PM.88	63	14	28	38	153	138	8.36	243	5.0	3.13	0.609	0
1/24/2018 3:32:23 PM.38	62	14	28	38	153	138	8.33	243	5.1	3.15	0.606	0
1/24/2018 3:32:22 PM.88	63	14	28	38	153	138	8.35	244	5.0	3.15	0.607	0
1/24/2018 3:32:22 PM.38	63	14	28	38	153	137	8.39	243	5.1	3.15	0.607	0
1/24/2018 3:32:21 PM.88	63	14	28	38	153	138	8.26	246	5.0	3.15	0.609	0
1/24/2018 3:32:21 PM.39	63	14	28	38	153	138	8.31	245	5.1	3.15	0.612	0
1/24/2018 3:32:20 PM.89	63	14	28	38	153	138	8.29	243	5.0	3.16	0.614	1
1/24/2018 3:32:20 PM.39	63	14	28	38	153	138	8.25	243	5.0	3.16	0.613	0
1/24/2018 3:32:19 PM.88	63	14	28	38	153	137	8.36	245	5.0	3.16	0.614	0
1/24/2018 3:32:19 PM.38	63	14	28	38	153	137	8.38	248	5.0	3.18	0.614	0
1/24/2018 3:32:18 PM.89	63	14	28	38	153	137	8.36	245	5.0	3.16	0.615	0
1/24/2018 3:32:18 PM.38	63	14	29	38	153	138	8.29	244	5.0	3.16	0.617	0
1/24/2018 3:32:17 PM.88	63	14	28	38	153	138	8.41	244	5.1	3.16	0.618	0
1/24/2018 3:32:17 PM.38	63	14	28	38	153	138	8.41	245	5.0	3.16	0.613	0
1/24/2018 3:32:16 PM.88	63	14	28	38	153	138	8.23	243	5.0	3.16	0.613	0
1/24/2018 3:32:16 PM.38	63	14	28	38	154	138	8.41	243	5.0	3.16	0.614	0
1/24/2018 3:32:15 PM.88	63	14	28	38	154	138	8.36	243	5.1	3.16	0.615	0
1/24/2018 3:32:15 PM.39	63	14	28	38	154	138	8.23	240	5.0	3.16	0.618	0
1/24/2018 3:32:14 PM.89	63	14	28	38	154	138	8.32	240	5.0	3.16	0.614	1
1/24/2018 3:32:14 PM.39	63	14	28	38	154	138	8.36	242	5.0	3.16	0.614	0
1/24/2018 3:32:13 PM.88	63	14	28	38	154	138	8.28	243	5.1	3.16	0.613	0
1/24/2018 3:32:13 PM.38	62	13	28	38	154	138	8.29	245	5.0	3.16	0.613	0
1/24/2018 3:32:12 PM.88	63	14	28	38	154	138	8.31	248	5.1	3.16	0.613	0
1/24/2018 3:32:12 PM.38	63	14	28	38	154	138	8.38	246	5.0	3.16	0.613	0
1/24/2018 3:32:11 PM.88	63	14	28	38	154	137	8.38	247	5.1	3.16	0.613	0
1/24/2018 3:32:11 PM.39	63	14	28	38	154	137	8.33	244	5.0	3.16	0.611	1
1/24/2018 3:32:10 PM.88	63	14	28	38	154	138	8.35	250	5.1	3.16	0.613	0
1/24/2018 3:32:10 PM.38	63	14	28	38	154	138	8.33	249	5.0	3.16	0.610	0
1/24/2018 3:32:09 PM.88	63	13	28	38	154	138	8.39	246	5.0	3.16	0.614	0
1/24/2018 3:32:09 PM.38	63	14	28	38	154	138	8.39	249	5.1	3.16	0.612	0
1/24/2018 3:32:08 PM.88	63	14	29	38	154	138	8.32	248	5.0	3.16	0.613	0
1/24/2018 3:32:08 PM.38	63	14	28	38	154	138	8.20	245	5.1	3.16	0.613	0
1/24/2018 3:32:07 PM.89	63	14	29	38	154	137	8.29	245	5.1	3.16	0.615	0
1/24/2018 3:32:07 PM.38	63	14	29	38	154	138	8.36	250	5.0	3.16	0.613	0
1/24/2018 3:32:06 PM.88	63	14	29	38	154	138	8.33	248	5.0	3.16	0.613	0
1/24/2018 3:32:06 PM.38	63	14	29	38	154	138	8.32	248	5.0	3.16	0.613	0
1/24/2018 3:32:05 PM.89	63	14	29	38	154	137	8.32	245	5.0	3.14	0.615	0
1/24/2018 3:32:05 PM.39	63	14	29	38	154	138	8.29	245	5.0	3.15	0.613	0
1/24/2018 3:32:04 PM.88	63	14	29	38	154	138	8.36	245	5.1	3.15	0.613	0
1/24/2018 3:32:04 PM.38	62	14	29	38	154	138	8.33	245	5.1	3.15	0.616	0
1/24/2018 3:32:03 PM.89	62	14	29	38	154	138	8.35	245	5.0	3.16	0.616	0
1/24/2018 3:32:03 PM.38	62	14	28	39	154	138	8.41	245	5.1	3.15	0.616	0
1/24/2018 3:32:02 PM.89	62	14	29	38	154	138	8.25	242	5.0	3.15	0.616	0
1/24/2018 3:32:02 PM.39	62	14	28	38	154	138	8.31	243	5.0	3.15	0.616	1
1/24/2018 3:32:01 PM.89	62	14	28	38	154	138	8.36	241	5.0	3.16	0.614	0
1/24/2018 3:32:01 PM.39	63	14	28	38	154	138	8.33	243	5.1	3.16	0.618	0
1/24/2018 3:32:00 PM.88	62	14	28	38	155	138	8.38	242	5.1	3.15	0.613	0
1/24/2018 3:32:00 PM.38	63	14	28	38	155	138	8.32	242	5.0	3.16	0.613	1
