G.U.N.T. Geraetebau GmbH
ET850

1/24/2018 NKD 

Time	T1 (°C)	T2 (°C)	T3 (°C)	T4 (°C)	T5 (°C)	T6 (°C)	F1 (l/h)	F2 (l/h)	F3 (l/min)	p1 (bar)	p2 (bar)	P (W)
1/24/2018 4:29:40 PM.87	59	14	30	40	136	135	7.91	194	5.3	2.94	0.483	0
1/24/2018 4:29:40 PM.37	59	14	30	40	136	135	7.92	194	5.4	2.95	0.483	0
1/24/2018 4:29:39 PM.87	59	14	30	40	136	135	7.94	200	5.3	2.95	0.483	0
1/24/2018 4:29:39 PM.37	59	13	30	40	136	135	7.95	196	5.4	2.95	0.480	0
1/24/2018 4:29:38 PM.87	59	14	30	40	136	135	7.85	195	5.3	2.95	0.483	0
1/24/2018 4:29:38 PM.37	59	14	30	40	136	135	7.92	192	5.3	2.95	0.482	0
1/24/2018 4:29:37 PM.87	59	14	30	40	136	135	7.98	193	5.4	2.94	0.480	0
1/24/2018 4:29:37 PM.37	59	14	30	40	136	135	8.03	194	5.4	2.91	0.481	0
1/24/2018 4:29:36 PM.87	59	14	30	40	136	135	7.91	198	5.4	2.92	0.481	0
1/24/2018 4:29:36 PM.37	59	14	30	39	136	135	7.98	197	5.3	2.93	0.480	0
1/24/2018 4:29:35 PM.87	59	14	30	40	136	135	7.92	197	5.4	2.92	0.480	0
1/24/2018 4:29:35 PM.37	59	14	30	40	136	135	8.00	195	5.3	2.93	0.480	0
1/24/2018 4:29:34 PM.87	59	14	30	40	136	135	7.91	198	5.3	2.94	0.481	0
1/24/2018 4:29:34 PM.37	59	14	30	40	136	135	7.97	196	5.4	2.93	0.481	0
1/24/2018 4:29:33 PM.87	59	14	30	40	136	135	7.90	197	5.3	2.95	0.481	1
1/24/2018 4:29:33 PM.37	59	14	30	40	136	135	7.92	195	5.4	2.94	0.483	0
1/24/2018 4:29:32 PM.87	59	14	30	40	136	135	7.95	195	5.4	2.95	0.482	0
1/24/2018 4:29:32 PM.37	59	14	30	39	136	135	7.90	193	5.4	2.95	0.483	0
1/24/2018 4:29:31 PM.87	59	14	30	40	136	135	7.85	194	5.3	2.95	0.480	0
1/24/2018 4:29:31 PM.37	59	14	30	40	136	135	7.97	197	5.3	2.95	0.480	0
1/24/2018 4:29:30 PM.87	59	14	30	40	136	135	7.97	195	5.3	2.95	0.483	0
1/24/2018 4:29:30 PM.37	59	14	30	40	136	136	7.97	196	5.3	2.96	0.482	0
1/24/2018 4:29:29 PM.87	59	14	30	40	136	135	8.00	198	5.4	2.96	0.480	0
1/24/2018 4:29:29 PM.37	59	14	30	40	136	135	7.88	195	5.4	2.97	0.480	0
1/24/2018 4:29:28 PM.87	59	14	30	40	136	135	8.03	197	5.3	2.97	0.479	0
1/24/2018 4:29:28 PM.37	59	14	30	40	136	135	8.01	198	5.3	2.96	0.479	0
1/24/2018 4:29:27 PM.87	59	14	30	40	136	135	7.76	198	5.3	2.97	0.480	0
1/24/2018 4:29:27 PM.37	59	14	30	40	136	135	7.91	196	5.3	2.97	0.478	0
1/24/2018 4:29:26 PM.87	59	14	30	40	136	135	7.98	198	5.4	2.97	0.480	0
1/24/2018 4:29:26 PM.37	59	14	30	40	136	135	7.95	198	5.3	2.97	0.481	0
1/24/2018 4:29:25 PM.87	59	13	30	40	136	135	7.98	198	5.3	2.96	0.479	0
1/24/2018 4:29:25 PM.37	59	13	30	40	136	135	7.98	198	5.3	2.95	0.481	0
1/24/2018 4:29:24 PM.87	59	14	30	40	136	135	7.97	198	5.3	2.95	0.479	0
1/24/2018 4:29:24 PM.37	59	14	30	40	136	135	7.91	193	5.3	2.95	0.480	0
1/24/2018 4:29:23 PM.87	59	14	30	40	136	135	8.03	194	5.3	2.94	0.480	0
1/24/2018 4:29:23 PM.37	59	14	30	40	136	135	7.82	197	5.3	2.95	0.480	0
1/24/2018 4:29:22 PM.87	59	14	30	40	136	135	7.95	198	5.3	2.95	0.481	1
1/24/2018 4:29:22 PM.37	59	14	30	39	136	135	7.91	195	5.3	2.95	0.479	0
1/24/2018 4:29:21 PM.87	59	14	30	40	136	135	7.87	195	5.3	2.95	0.480	0
1/24/2018 4:29:21 PM.37	59	14	30	40	136	135	7.95	193	5.4	2.94	0.483	1
1/24/2018 4:29:20 PM.87	59	14	30	40	136	135	7.94	192	5.4	2.94	0.483	0
1/24/2018 4:29:20 PM.37	59	13	30	40	136	135	7.88	193	5.3	2.94	0.480	0
1/24/2018 4:29:19 PM.87	59	13	30	40	136	135	7.95	197	5.3	2.94	0.480	0
1/24/2018 4:29:19 PM.37	59	14	30	40	136	135	7.79	198	5.3	2.95	0.481	0
1/24/2018 4:29:18 PM.87	59	14	30	40	136	135	7.90	193	5.3	2.94	0.480	0
1/24/2018 4:29:18 PM.37	59	13	30	40	136	135	7.90	195	5.3	2.94	0.481	0
1/24/2018 4:29:17 PM.87	59	14	30	40	136	135	7.94	196	5.4	2.95	0.480	1
1/24/2018 4:29:17 PM.37	59	14	30	39	136	135	7.97	195	5.3	2.95	0.481	0
1/24/2018 4:29:16 PM.87	59	13	30	39	136	135	7.92	198	5.3	2.96	0.480	0
1/24/2018 4:29:16 PM.37	59	14	30	40	136	135	7.84	198	5.3	2.95	0.480	0
1/24/2018 4:29:15 PM.87	59	14	30	39	136	135	7.85	195	5.4	2.95	0.481	0
1/24/2018 4:29:15 PM.37	59	14	30	40	136	135	7.97	193	5.4	2.95	0.480	1
1/24/2018 4:29:14 PM.87	59	14	30	40	136	135	8.01	188	5.3	2.96	0.480	0
1/24/2018 4:29:14 PM.37	59	14	30	40	136	135	7.94	191	5.3	2.95	0.480	0
1/24/2018 4:29:13 PM.87	59	14	30	40	136	135	7.95	193	5.3	2.96	0.480	0
1/24/2018 4:29:13 PM.37	59	13	30	39	136	135	7.90	195	5.3	2.95	0.479	0
1/24/2018 4:29:12 PM.87	59	14	30	40	136	135	8.09	200	5.3	2.95	0.480	0
1/24/2018 4:29:12 PM.37	59	13	30	40	136	135	7.97	199	5.3	2.94	0.480	0
1/24/2018 4:29:11 PM.87	59	14	30	40	136	135	7.94	195	5.3	2.96	0.480	0
1/24/2018 4:29:11 PM.37	59	14	30	40	136	135	7.84	198	5.3	2.95	0.480	0
1/24/2018 4:29:10 PM.87	59	14	30	40	136	135	7.98	198	5.3	2.96	0.479	0
1/24/2018 4:29:10 PM.37	59	14	30	40	136	135	7.84	197	5.3	2.95	0.479	0
1/24/2018 4:29:09 PM.87	59	14	30	40	136	135	7.91	193	5.3	2.96	0.479	0
1/24/2018 4:29:09 PM.37	59	14	30	40	136	135	7.98	193	5.3	2.95	0.479	0
1/24/2018 4:29:08 PM.87	59	13	29	39	136	135	7.91	195	5.3	2.95	0.481	0
1/24/2018 4:29:08 PM.37	59	14	30	40	136	135	7.91	192	5.3	2.95	0.479	0
1/24/2018 4:29:07 PM.87	59	13	30	40	136	135	7.94	197	5.3	2.95	0.478	0
1/24/2018 4:29:07 PM.37	59	14	29	40	136	135	7.84	193	5.3	2.97	0.480	0
1/24/2018 4:29:06 PM.87	59	14	30	40	136	135	7.92	191	5.4	2.96	0.481	0
1/24/2018 4:29:06 PM.37	59	14	30	40	136	135	7.92	192	5.3	2.97	0.480	0
1/24/2018 4:29:05 PM.87	59	13	30	40	136	135	7.94	193	5.3	2.95	0.481	0
1/24/2018 4:29:05 PM.37	59	13	30	40	136	135	7.91	195	5.4	2.96	0.480	0
1/24/2018 4:29:04 PM.87	59	14	30	40	136	135	7.92	194	5.3	2.95	0.480	0
1/24/2018 4:29:04 PM.37	59	14	30	40	136	135	7.87	196	5.3	2.95	0.480	0
1/24/2018 4:29:03 PM.87	59	14	30	40	136	135	7.92	193	5.4	2.96	0.480	0
1/24/2018 4:29:03 PM.37	59	14	30	40	136	135	7.90	197	5.3	2.95	0.480	0
1/24/2018 4:29:02 PM.87	59	14	30	40	136	135	7.91	197	5.4	2.95	0.480	0
1/24/2018 4:29:02 PM.37	59	13	30	40	136	135	7.94	194	5.3	2.95	0.479	0
1/24/2018 4:29:01 PM.87	59	14	30	40	136	135	7.85	194	5.3	2.95	0.478	0
1/24/2018 4:29:01 PM.37	59	13	30	40	136	135	7.65	192	5.3	2.95	0.479	0
1/24/2018 4:29:00 PM.87	59	14	30	40	136	135	7.51	194	5.3	2.95	0.477	0
1/24/2018 4:29:00 PM.37	59	13	30	40	136	135	7.51	193	5.3	2.95	0.480	0
1/24/2018 4:28:59 PM.87	59	14	30	40	136	135	7.50	198	5.3	2.94	0.478	0
1/24/2018 4:28:59 PM.37	59	14	29	40	136	135	7.49	196	5.4	2.93	0.480	0
1/24/2018 4:28:58 PM.87	59	13	30	40	136	135	7.50	198	5.4	2.93	0.480	0
1/24/2018 4:28:58 PM.37	59	13	30	40	136	135	7.56	196	5.3	2.94	0.478	0
1/24/2018 4:28:57 PM.87	59	14	29	40	136	135	7.50	193	5.3	2.95	0.479	0
1/24/2018 4:28:57 PM.37	59	14	30	40	136	135	7.53	198	5.3	2.93	0.477	0
1/24/2018 4:28:56 PM.87	59	14	30	40	136	135	7.62	199	5.3	2.94	0.478	0
1/24/2018 4:28:56 PM.37	59	13	30	40	136	135	7.51	198	5.3	2.95	0.479	0
1/24/2018 4:28:55 PM.87	59	14	30	40	136	135	7.49	195	5.3	2.94	0.476	0
1/24/2018 4:28:55 PM.37	59	14	30	40	136	135	7.46	196	5.3	2.95	0.477	0
1/24/2018 4:28:54 PM.87	59	14	29	40	136	135	7.57	198	5.3	2.92	0.477	0
1/24/2018 4:28:54 PM.37	59	14	30	40	136	135	7.41	195	5.3	2.95	0.478	0
1/24/2018 4:28:53 PM.87	59	14	29	40	136	135	7.54	196	5.3	2.93	0.477	0
1/24/2018 4:28:53 PM.37	59	14	30	40	136	135	7.97	198	5.3	2.92	0.477	0
1/24/2018 4:28:52 PM.87	59	14	30	40	136	135	7.97	198	5.3	2.93	0.477	0
1/24/2018 4:28:52 PM.37	59	14	30	40	136	135	8.00	202	5.4	2.93	0.479	0
1/24/2018 4:28:51 PM.87	59	14	30	40	136	135	7.90	195	5.3	2.94	0.478	0
1/24/2018 4:28:51 PM.37	59	14	30	40	136	135	7.88	200	5.4	2.92	0.477	0
1/24/2018 4:28:50 PM.87	59	14	30	40	137	135	7.87	194	5.3	2.93	0.475	0
1/24/2018 4:28:50 PM.37	59	14	30	40	136	135	7.90	199	5.3	2.93	0.476	0
1/24/2018 4:28:49 PM.87	59	14	30	40	136	135	7.95	195	5.3	2.93	0.477	0
1/24/2018 4:28:49 PM.37	59	14	30	40	137	135	8.03	200	5.3	2.94	0.477	0
1/24/2018 4:28:48 PM.87	59	14	30	40	137	135	7.94	198	5.3	2.92	0.475	0
1/24/2018 4:28:48 PM.37	59	14	30	40	136	135	7.92	198	5.3	2.93	0.477	0
1/24/2018 4:28:47 PM.87	59	14	30	40	136	135	7.92	195	5.3	2.93	0.477	0
1/24/2018 4:28:47 PM.37	59	14	30	40	137	135	7.91	198	5.3	2.91	0.477	0
1/24/2018 4:28:46 PM.87	59	13	29	40	136	135	8.01	198	5.3	2.92	0.477	0
1/24/2018 4:28:46 PM.37	59	14	30	40	137	135	7.88	193	5.3	2.93	0.477	0
1/24/2018 4:28:45 PM.87	59	14	30	40	137	135	7.97	192	5.3	2.95	0.477	0
1/24/2018 4:28:45 PM.37	59	14	30	40	137	135	7.90	192	5.3	2.94	0.477	0
1/24/2018 4:28:44 PM.87	59	14	30	40	137	135	7.76	193	5.3	2.95	0.477	0
1/24/2018 4:28:44 PM.37	59	14	30	40	137	135	7.90	192	5.3	2.92	0.475	0
1/24/2018 4:28:43 PM.87	59	14	30	40	137	135	8.06	193	5.3	2.92	0.478	0
1/24/2018 4:28:43 PM.37	59	14	30	40	137	135	7.97	195	5.3	2.93	0.477	0
1/24/2018 4:28:42 PM.87	59	13	30	40	137	135	7.87	193	5.3	2.92	0.477	1
1/24/2018 4:28:42 PM.37	59	14	30	40	136	135	7.95	195	5.3	2.93	0.477	0
1/24/2018 4:28:41 PM.87	59	14	30	40	136	135	7.87	195	5.4	2.94	0.478	1
1/24/2018 4:28:41 PM.37	59	14	30	40	137	135	7.92	197	5.4	2.92	0.479	0
1/24/2018 4:28:40 PM.87	59	14	30	40	137	135	8.03	192	5.3	2.92	0.479	0
1/24/2018 4:28:40 PM.37	59	14	30	40	136	135	7.85	189	5.3	2.91	0.480	0
1/24/2018 4:28:39 PM.87	59	14	30	40	137	135	7.87	191	5.3	2.92	0.480	0
1/24/2018 4:28:39 PM.37	59	14	30	40	137	135	8.01	198	5.4	2.91	0.479	0
1/24/2018 4:28:38 PM.87	59	13	30	40	137	135	7.87	198	5.3	2.91	0.477	1
1/24/2018 4:28:38 PM.37	59	14	30	40	137	135	7.87	195	5.3	2.91	0.477	0
1/24/2018 4:28:37 PM.87	59	14	30	40	137	135	7.97	196	5.3	2.91	0.477	0
1/24/2018 4:28:37 PM.37	59	14	30	39	136	135	7.98	193	5.3	2.91	0.479	0
1/24/2018 4:28:36 PM.87	59	14	30	40	137	135	7.95	191	5.3	2.91	0.478	0
1/24/2018 4:28:36 PM.37	59	14	30	40	137	135	7.95	188	5.3	2.91	0.477	0
1/24/2018 4:28:35 PM.87	59	14	30	40	137	135	7.95	190	5.3	2.91	0.478	0
1/24/2018 4:28:35 PM.37	59	14	30	40	136	135	7.94	194	5.3	2.91	0.480	0
1/24/2018 4:28:34 PM.87	59	14	30	40	137	135	7.88	197	5.3	2.91	0.477	0
1/24/2018 4:28:34 PM.37	59	14	30	40	137	135	7.90	198	5.4	2.91	0.477	0
1/24/2018 4:28:33 PM.87	59	14	30	40	137	135	7.92	199	5.4	2.91	0.477	0
1/24/2018 4:28:33 PM.37	59	14	30	40	136	135	7.90	195	5.3	2.91	0.478	0
1/24/2018 4:28:32 PM.87	59	13	30	39	137	135	7.82	198	5.3	2.92	0.477	0
1/24/2018 4:28:32 PM.37	58	14	30	40	136	135	8.01	193	5.3	2.92	0.480	0
1/24/2018 4:28:31 PM.87	58	14	30	40	137	135	7.95	193	5.4	2.92	0.477	0
1/24/2018 4:28:31 PM.37	58	14	30	40	136	135	7.94	197	5.3	2.93	0.481	0
1/24/2018 4:28:30 PM.87	59	14	30	40	137	135	7.91	199	5.3	2.93	0.477	0
1/24/2018 4:28:30 PM.37	59	14	30	40	137	135	7.92	193	5.3	2.95	0.477	0
1/24/2018 4:28:29 PM.87	59	14	30	40	137	135	7.92	194	5.4	2.94	0.479	0
1/24/2018 4:28:29 PM.37	59	14	30	40	137	135	7.92	193	5.3	2.95	0.477	0
1/24/2018 4:28:28 PM.87	59	14	30	40	137	135	7.91	194	5.3	2.95	0.476	0
1/24/2018 4:28:28 PM.37	59	14	29	40	137	135	7.97	192	5.3	2.95	0.477	0
1/24/2018 4:28:27 PM.87	59	14	30	40	137	135	7.92	196	5.3	2.95	0.475	0
1/24/2018 4:28:27 PM.37	59	14	30	40	137	135	8.09	200	5.3	2.93	0.474	0
1/24/2018 4:28:26 PM.87	59	14	30	40	137	135	7.81	195	5.3	2.93	0.476	0
1/24/2018 4:28:26 PM.37	59	13	29	39	137	135	7.81	193	5.3	2.94	0.477	0
1/24/2018 4:28:25 PM.87	59	13	30	40	137	135	7.90	196	5.3	2.93	0.477	0
1/24/2018 4:28:25 PM.37	59	14	30	40	137	135	7.92	195	5.4	2.93	0.477	0
1/24/2018 4:28:24 PM.87	59	14	30	40	136	135	7.97	191	5.4	2.92	0.476	0
1/24/2018 4:28:24 PM.37	59	14	30	40	137	135	7.94	191	5.3	2.92	0.475	0
1/24/2018 4:28:23 PM.87	59	14	30	40	137	135	7.94	193	5.4	2.91	0.477	0
1/24/2018 4:28:23 PM.37	59	13	30	40	137	135	7.92	198	5.4	2.93	0.480	0
1/24/2018 4:28:22 PM.87	59	14	30	40	137	135	7.97	197	5.3	2.93	0.477	0
1/24/2018 4:28:22 PM.37	59	14	30	40	137	135	7.94	195	5.3	2.92	0.480	0
1/24/2018 4:28:21 PM.87	59	14	30	40	137	135	7.95	200	5.3	2.92	0.477	0
1/24/2018 4:28:21 PM.37	59	14	30	40	137	135	7.97	198	5.3	2.91	0.479	0
1/24/2018 4:28:20 PM.87	59	14	30	40	137	135	7.95	195	5.3	2.92	0.477	0
1/24/2018 4:28:20 PM.37	59	14	30	40	137	135	7.92	197	5.3	2.91	0.477	0
1/24/2018 4:28:19 PM.87	59	14	30	40	137	135	7.82	195	5.3	2.91	0.477	0
1/24/2018 4:28:19 PM.37	59	14	30	40	137	135	7.90	197	5.3	2.91	0.477	0
1/24/2018 4:28:18 PM.87	59	14	30	40	137	135	7.94	194	5.4	2.94	0.477	0
1/24/2018 4:28:18 PM.37	59	14	30	40	137	135	8.01	194	5.3	2.92	0.477	0
1/24/2018 4:28:17 PM.87	59	14	30	40	137	135	7.90	192	5.3	2.92	0.479	0
1/24/2018 4:28:17 PM.37	59	14	30	40	137	135	7.82	196	5.4	2.92	0.479	0
1/24/2018 4:28:16 PM.87	59	13	30	39	137	135	7.98	198	5.3	2.92	0.482	0
1/24/2018 4:28:16 PM.37	59	14	30	40	137	135	8.01	197	5.3	2.93	0.482	1
1/24/2018 4:28:15 PM.87	59	14	30	40	137	135	7.94	198	5.3	2.93	0.482	0
1/24/2018 4:28:15 PM.37	59	14	30	40	137	135	7.85	197	5.3	2.94	0.483	0
1/24/2018 4:28:14 PM.87	59	14	30	40	138	135	7.82	197	5.3	2.93	0.483	0
1/24/2018 4:28:14 PM.37	59	14	30	40	137	135	7.92	194	5.3	2.94	0.483	0
1/24/2018 4:28:13 PM.87	59	13	30	40	137	135	7.91	195	5.3	2.94	0.483	0
1/24/2018 4:28:13 PM.37	59	14	30	40	137	135	7.92	196	5.4	2.93	0.483	0
1/24/2018 4:28:12 PM.87	58	14	30	40	137	135	7.92	200	5.4	2.94	0.483	0
1/24/2018 4:28:12 PM.37	58	13	30	40	137	136	8.09	195	5.3	2.94	0.483	1
1/24/2018 4:28:11 PM.87	58	14	30	40	137	136	7.97	196	5.3	2.95	0.470	0
1/24/2018 4:28:11 PM.37	58	14	30	39	137	135	7.90	198	5.3	2.98	0.470	0
1/24/2018 4:28:10 PM.87	58	14	30	40	137	135	7.92	198	5.3	2.97	0.472	0
1/24/2018 4:28:10 PM.37	58	14	30	40	137	135	7.95	198	5.3	2.95	0.472	0
1/24/2018 4:28:09 PM.87	58	14	30	40	138	135	7.91	195	5.3	2.97	0.471	0
1/24/2018 4:28:09 PM.37	58	14	29	40	137	135	7.92	194	5.3	2.97	0.472	0
1/24/2018 4:28:08 PM.87	58	14	30	40	138	135	7.94	196	5.4	2.97	0.470	0
1/24/2018 4:28:08 PM.37	58	14	30	40	137	135	7.97	196	5.3	2.95	0.473	0
1/24/2018 4:28:07 PM.87	58	14	30	40	137	135	7.98	193	5.3	2.95	0.472	0
1/24/2018 4:28:07 PM.37	58	14	30	40	137	135	8.01	194	5.3	2.98	0.472	1
1/24/2018 4:28:06 PM.87	58	14	30	40	137	135	7.84	197	5.3	2.97	0.471	0
1/24/2018 4:28:06 PM.37	58	14	30	40	137	135	7.92	198	5.3	2.94	0.472	0
1/24/2018 4:28:05 PM.87	58	14	30	40	137	135	8.00	195	5.3	2.95	0.471	0
1/24/2018 4:28:05 PM.37	58	14	30	40	137	135	7.90	195	5.3	2.95	0.472	0
1/24/2018 4:28:04 PM.87	58	14	30	40	137	135	7.94	194	5.3	2.95	0.471	0
1/24/2018 4:28:04 PM.37	58	14	30	40	137	135	7.94	193	5.3	2.96	0.471	0
1/24/2018 4:28:03 PM.87	58	14	30	40	138	135	8.07	196	5.4	2.97	0.470	1
1/24/2018 4:28:03 PM.37	58	14	30	40	137	135	7.91	195	5.3	2.96	0.470	0
1/24/2018 4:28:02 PM.87	58	13	30	39	137	135	8.01	192	5.4	2.97	0.470	0
1/24/2018 4:28:02 PM.37	58	14	30	39	138	135	7.79	194	5.3	2.97	0.470	0
1/24/2018 4:28:01 PM.87	58	14	30	40	138	136	7.79	193	5.4	2.97	0.470	0
1/24/2018 4:28:01 PM.37	58	14	30	40	137	135	7.95	192	5.3	2.95	0.473	0
1/24/2018 4:28:00 PM.87	59	14	30	40	137	135	7.95	191	5.3	2.97	0.471	0
1/24/2018 4:28:00 PM.37	58	14	30	40	137	135	7.94	196	5.3	2.95	0.471	0
1/24/2018 4:27:59 PM.87	58	14	30	40	137	135	7.91	193	5.4	2.97	0.472	0
1/24/2018 4:27:59 PM.37	58	13	30	40	138	135	7.87	198	5.3	2.97	0.473	0
1/24/2018 4:27:58 PM.87	59	14	30	40	138	135	7.94	197	5.3	2.96	0.470	0
1/24/2018 4:27:58 PM.37	58	14	30	40	137	135	8.01	194	5.3	2.95	0.472	0
1/24/2018 4:27:57 PM.87	58	14	30	40	137	135	7.95	197	5.4	2.95	0.472	0
1/24/2018 4:27:57 PM.37	59	14	30	40	137	135	7.97	195	5.3	2.95	0.470	0
1/24/2018 4:27:56 PM.87	58	14	30	40	137	135	8.04	193	5.4	2.95	0.470	0
1/24/2018 4:27:56 PM.37	58	14	30	40	138	135	7.88	194	5.3	2.95	0.470	0
1/24/2018 4:27:55 PM.87	58	14	30	40	137	136	7.81	193	5.4	2.96	0.471	0
1/24/2018 4:27:55 PM.37	58	14	30	40	138	135	7.90	194	5.3	2.95	0.470	0
1/24/2018 4:27:54 PM.87	58	14	30	39	137	135	7.88	193	5.3	2.96	0.472	0
1/24/2018 4:27:54 PM.37	58	14	29	40	137	135	7.98	195	5.3	2.96	0.470	0
1/24/2018 4:27:53 PM.87	58	14	30	40	138	135	7.88	195	5.3	2.97	0.470	0
1/24/2018 4:27:53 PM.37	58	14	30	40	137	135	7.98	195	5.3	2.96	0.470	0
1/24/2018 4:27:52 PM.87	58	14	30	40	138	135	7.91	192	5.3	2.96	0.470	0
1/24/2018 4:27:52 PM.37	58	14	30	40	138	135	8.01	192	5.3	2.97	0.471	0
1/24/2018 4:27:51 PM.87	58	14	30	40	138	136	7.95	193	5.4	2.97	0.471	0
1/24/2018 4:27:51 PM.37	58	14	30	40	138	136	7.97	195	5.4	2.97	0.473	0
1/24/2018 4:27:50 PM.87	58	14	29	40	138	135	8.14	193	5.3	2.98	0.473	1
1/24/2018 4:27:50 PM.37	58	14	30	40	137	136	7.84	197	5.4	2.97	0.472	0
1/24/2018 4:27:49 PM.87	58	14	30	40	138	135	7.88	197	5.4	2.97	0.470	1
1/24/2018 4:27:49 PM.37	58	14	30	40	138	135	7.81	198	5.4	2.98	0.471	0
1/24/2018 4:27:48 PM.87	58	14	30	40	138	135	7.92	197	5.3	2.97	0.473	0
1/24/2018 4:27:48 PM.37	58	14	30	40	138	136	7.92	202	5.3	2.97	0.473	0
1/24/2018 4:27:47 PM.87	58	14	30	40	138	135	7.91	195	5.3	2.98	0.471	0
1/24/2018 4:27:47 PM.37	58	14	30	40	138	136	7.91	195	5.3	2.98	0.470	0
1/24/2018 4:27:46 PM.87	58	14	30	40	138	136	7.98	194	5.4	2.98	0.470	0
1/24/2018 4:27:46 PM.37	58	14	30	40	138	136	8.16	196	5.3	2.98	0.470	0
1/24/2018 4:27:45 PM.87	58	14	30	40	137	135	8.01	196	5.3	2.98	0.470	0
1/24/2018 4:27:45 PM.37	58	13	30	40	138	136	8.06	197	5.3	2.98	0.472	0
1/24/2018 4:27:44 PM.87	58	14	30	40	137	135	7.98	197	5.3	2.97	0.470	0
1/24/2018 4:27:44 PM.37	58	13	30	40	138	136	8.09	195	5.3	2.98	0.470	0
1/24/2018 4:27:43 PM.87	58	14	30	40	138	135	7.91	193	5.3	2.98	0.470	0
1/24/2018 4:27:43 PM.37	58	14	30	40	138	135	7.88	195	5.3	2.98	0.470	0
1/24/2018 4:27:42 PM.87	58	14	30	40	138	136	7.88	198	5.3	2.98	0.470	0
1/24/2018 4:27:42 PM.37	58	14	30	40	138	136	7.91	197	5.3	2.98	0.469	0
1/24/2018 4:27:41 PM.87	58	14	30	39	138	135	8.00	191	5.4	2.96	0.470	0
1/24/2018 4:27:41 PM.37	58	13	30	40	137	135	7.97	197	5.4	2.96	0.470	0
1/24/2018 4:27:40 PM.87	58	14	30	40	138	135	7.88	199	5.4	2.95	0.472	1
1/24/2018 4:27:40 PM.37	58	14	30	40	138	135	8.03	198	5.3	2.95	0.470	0
1/24/2018 4:27:39 PM.87	58	14	30	40	138	135	7.90	196	5.3	2.95	0.472	0
1/24/2018 4:27:39 PM.37	58	14	30	40	137	135	7.90	198	5.4	2.95	0.473	0
1/24/2018 4:27:38 PM.87	58	14	30	40	138	136	7.90	198	5.3	2.96	0.473	0
1/24/2018 4:27:38 PM.37	58	14	30	40	138	135	7.95	195	5.3	2.95	0.470	0
1/24/2018 4:27:37 PM.87	58	14	30	40	138	135	7.94	196	5.4	2.95	0.470	1
1/24/2018 4:27:37 PM.37	58	14	29	40	138	135	7.78	192	5.3	2.95	0.473	0
1/24/2018 4:27:36 PM.87	58	14	30	40	138	135	7.97	189	5.3	2.95	0.472	0
1/24/2018 4:27:36 PM.37	58	14	30	40	138	135	7.95	193	5.3	2.95	0.472	0
1/24/2018 4:27:35 PM.87	58	14	30	40	138	135	8.01	193	5.3	2.94	0.470	0
1/24/2018 4:27:35 PM.37	58	14	30	40	138	135	7.94	192	5.3	2.95	0.470	0
1/24/2018 4:27:34 PM.87	58	14	30	40	138	136	7.95	194	5.3	2.95	0.470	1
1/24/2018 4:27:34 PM.37	58	14	30	40	138	136	7.92	199	5.3	2.95	0.470	0
1/24/2018 4:27:33 PM.87	58	14	30	40	138	136	7.91	202	5.4	2.95	0.470	0
1/24/2018 4:27:33 PM.37	58	14	30	40	138	136	8.01	195	5.4	2.94	0.470	0
1/24/2018 4:27:32 PM.87	58	14	30	40	138	136	7.90	192	5.3	2.95	0.470	0
1/24/2018 4:27:32 PM.37	58	14	30	40	138	136	7.97	187	5.3	2.95	0.470	0
1/24/2018 4:27:31 PM.87	58	14	30	40	138	136	7.92	190	5.3	2.95	0.470	0
1/24/2018 4:27:31 PM.37	58	14	30	40	138	136	8.04	196	5.4	2.95	0.470	0
1/24/2018 4:27:30 PM.87	58	14	30	40	138	136	7.91	200	5.3	2.95	0.467	1
1/24/2018 4:27:30 PM.37	58	14	30	39	138	136	7.94	196	5.4	2.96	0.468	0
1/24/2018 4:27:29 PM.87	58	13	30	40	138	136	7.98	198	5.3	2.95	0.470	1
1/24/2018 4:27:29 PM.37	58	13	30	40	138	136	7.85	193	5.3	2.96	0.470	0
1/24/2018 4:27:28 PM.87	58	14	30	40	138	136	7.94	193	5.4	2.96	0.468	0
1/24/2018 4:27:28 PM.37	58	14	30	40	138	136	7.91	196	5.3	2.97	0.467	0
1/24/2018 4:27:27 PM.87	58	14	30	40	138	136	7.97	193	5.3	2.98	0.466	1
1/24/2018 4:27:27 PM.37	58	14	30	40	138	136	7.92	194	5.3	2.98	0.466	0
1/24/2018 4:27:26 PM.87	58	14	30	40	138	136	7.92	194	5.4	2.98	0.467	0
1/24/2018 4:27:26 PM.37	58	14	30	40	138	136	7.92	198	5.3	2.98	0.467	0
1/24/2018 4:27:25 PM.87	58	14	30	40	138	136	7.94	194	5.4	2.97	0.468	0
1/24/2018 4:27:25 PM.37	58	14	30	40	138	136	7.90	197	5.4	2.98	0.468	0
1/24/2018 4:27:24 PM.87	58	14	30	40	138	136	7.94	197	5.4	2.98	0.466	1
1/24/2018 4:27:24 PM.37	58	14	30	40	138	136	7.91	198	5.3	2.98	0.464	0
1/24/2018 4:27:23 PM.87	58	14	30	40	138	136	7.91	195	5.3	2.98	0.464	0
1/24/2018 4:27:23 PM.37	58	14	30	40	137	136	7.88	194	5.3	2.98	0.464	0
1/24/2018 4:27:22 PM.87	58	14	30	40	137	136	7.95	194	5.3	2.97	0.465	0
